TAG,COMMON_NAM,GENUS,SPECIES,UPDATED,CULTIVAR,VAR,FORMA,SUBSP,SHYBRID,CONDITION,SIGNIFICANT,HAZARDS,DBH,NOTES,LAT,LONG
6307,,Acer,,20060101,,,,,,,,,,,49.27033747639952,-123.25819831138446
7175,Maple,Acer,,,,,,,,G,,,,,49.255689402688205,-123.2372355759955
3377,Linden,Tilia,,,,,,,,G,,,,,49.26220030706327,-123.24606031409928
3990,Linden,Tilia,,,,,,,,G,,,,,49.25747552010949,-123.24463531565975
638,Hawthorn,Crataegus,,,,,,,,G,,Caution - Missing tag,,,49.2645017954182,-123.24179177924812
4595,Larch,Larix,,,,,,,,F,,,,,49.2640156551934,-123.25819549894688
6185,,,,,,,,,,,,,,,49.271139623715484,-123.25635178350628
7125,Maple,Acer,,,,,,,,G,,,,,49.255704065902464,-123.23724954812344
5108,Beech,Fagus,,,,,,,,G,,,,,49.258023913817894,-123.25182984526985
3561,Pine,Pinus,,,,,,,,F,,,,,49.26399934967026,-123.24687997809666
3968,Linden,Tilia,,,,,,,,G,,,,,49.256931975184216,-123.24373572855076
4236,Holly,Ilex,,,,,,,,G,,,,,49.261741404681196,-123.25273397593327
7317,Locust,Robinia,,,,,,,,G,,,,,49.25930230157174,-123.23776846009476
4762,Magnolia,Magnolia,,,,,,,,G,,,,,49.266642527370934,-123.25816302505993
99991261,American Sweet Gum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.263133425525304,-123.24260698323799
7921,"Maple, Fullmoon",Acer,japonicum,,,,,,,G,,,,,49.26372854560875,-123.25420552108808
5707,Katsura,Cercidiphyllum,japonicum,,,,,,,G,Memorial - Fritz Lehmann,,,,49.268885280360244,-123.25419620707031
1115,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26417415522953,-123.23828000823605
2173,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.27179614367904,-123.25067458970419
6265,,,,,,,,,,,,,,,49.27119364111323,-123.25704280440867
2170,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.27190560785068,-123.25076549476468
4526,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26765679445182,-123.25937424937553
7304,Locust,Robinia,,,,,,,,G,,,,,49.25862021721163,-123.23770421564929
6137,,,,20060101,,,,,,,,,,,49.270872342559095,-123.25719385633133
573,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.263761656473214,-123.2390085145991
8146,Katsura Tree,Cercidiphyllum,japonicum,20051201,,,,,,,Class Tree - 1998,,,,49.260522685904746,-123.24592264989369
645,Hawthorn,Crataegus,,,,,,,,G,,Caution - Missing tag,,,49.26465642532794,-123.2413519012738
1101,Oak,Quercus,,,,,,,,G,,,,,49.2644916572943,-123.23839697344604
6085,,,,20060101,,,,,,,,,,,49.26979805680784,-123.25831641204371
6196,,,,20060101,,,,,,,,,,,49.27106454879084,-123.25566447413765
7642,"Crab apple, flowering",Malus,,,,,,,,G,,,,,49.256479103081936,-123.24070495916904
2481,Ash,Fraxinus,,,,,,,,G,,,,,49.26828578383967,-123.25175416204517
6172,,,,20060101,,,,,,,,,,,49.27091821118954,-123.25584409758845
2392,Cypress,Chamaecyparis,,,,,,,,,,Caution - Missing tag,,,49.271778511764175,-123.25247112088046
5408,Ash,Fraxinus,,,,,,,,F,,,,,49.260582418472445,-123.24989488486881
520,Oak,Quercus,,,,,,,,G,,,,,49.2635844796921,-123.23846818216792
4723,Ash,Fraxinus,,,,,,,,G,,,,,49.26506469970349,-123.25879418663538
5883,Holly,Ilex,,,,,,,,G,,,,,49.266103956478474,-123.25335552886413
3963,Linden,Tilia,,,,,,,,G,,,,,49.25687851160437,-123.24381225575681
1298,Fir,Abies,,,,,,,,G,,Tag/Nail in Tree,,,49.26471919876589,-123.2371817396276
1100,Oak,Quercus,,,,,,,,G,,,,,49.26454090977088,-123.23832891371185
3966,Linden,Tilia,,,,,,,,G,,,,,49.256901893684656,-123.2438361775371
3081,Pine,Pinus,,,,,,,,F,,,,,49.26479209979054,-123.24799220624433
2993,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26501071899273,-123.24568634202656
3562,Pine,Pinus,,,,,,,,F,,,,,49.26398238381366,-123.24687112843462
180,Holly,Ilex,,,,,,,,G,,,,,49.2677029068434,-123.2573256528494
6141,,Thuja,,20060101,,,,,,,,,,,49.270817945304216,-123.25688072609343
1089,Oak,Quercus,,,,,,,,G,,,,,49.264411416188494,-123.23948014774987
1257,"Plum, Japanese",Prunus,,,,,,,,P,,,,,49.26369526849373,-123.23595232578678
7363,Maple,Acer,,,,,,,,G,,,,,49.26047576208601,-123.24024584105219
4347,Apple,Malus,,,,,,,,F,,,,,49.260199808184545,-123.25179344579274
2435,"Arborvitae, Hiba",Thujopsis,dolabrata,,,,,,,G,,,,,49.26807572691571,-123.25013388505756
6138,,,,20060101,,,,,,,,,,,49.270850586289434,-123.25718153757872
1054,Crab apple,Malus,,,,,,,,G,,,,,49.265918512690284,-123.2398327874982
7318,Locust,Robinia,,,,,,,,G,,,,,49.25926386444298,-123.23782423044426
1246,"Plum, Japanese",Prunus,,,,,,,,G,,,,,49.26259405923759,-123.23505497609364
5937,Holly,Ilex,,,,,,,,G,,,,,49.26663404225805,-123.25638104293903
6198,,,,20060101,,,,,,,,,,,49.27104378750428,-123.25554142594832
7632,"Crab apple, flowering",Malus,,,,,,,,G,,,,,49.25662582105598,-123.24047494373349
5040,Crab apple,Malus,,,,,,,,F,,,,,49.258418550354556,-123.2520168035806
1709,Oak,Quercus,,,,,,,,G,,,,,49.263018211308854,-123.2399786525337
3971,Linden,Tilia,,,,,,,,G,,,,,49.25714947985234,-123.24391086367831
7536,Ash,Fraxinus,,,,,,,,F,,,,,49.258898245183126,-123.24340492159227
1889,Mountainash,Sorbus,,,,,,,,G,,,,,49.270222225387414,-123.24814398430232
1478,Oak,Quercus,,,,,,,,G,,,,,49.26087800424816,-123.23665342183953
7169,Maple,Acer,,,,,,,,G,,,,,49.25531904424465,-123.2383041268776
672,Birch,Betula,,,,,,,,F,,Caution - Missing tag,,,49.26529435484466,-123.23989381594957
4619,Dogwood,Cornus,,,,,,,,G,,,,,49.26434664007431,-123.25845839442519
939,Oak,Quercus,,,,,,,,G,,,,,49.264784086212046,-123.23945535201848
1712,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.26283356774497,-123.23968944730485
3992,Linden,Tilia,,,,,,,,G,,,,,49.2574747137948,-123.24471023540137
504,Oak,Quercus,,,,,,,,G,,,,,49.263361169260854,-123.23897524137253
930,Cherry,Prunus,,,,,,,,G,,,,,49.26440084470368,-123.23993814943167
7639,"Crab apple, flowering",Malus,,,,,,,,G,,,,,49.25654863475845,-123.2405842875275
515,Oak,Quercus,,,,,,,,G,,,,,49.26366691705092,-123.23851446731615
1934,Mountainash,Sorbus,,,,,,,,G,,,,,49.26985194582314,-123.24967517071954
7020,Fir,Abies,,,,,,,,P,,Inaccessable Tags,,,49.256562645202614,-123.24359174467044
1425,Ash,Fraxinus,,,,,,,,G,,,,,49.261746380082535,-123.23710580706593
128,Pine,Pinus,,,,,,,,G,,,,,49.267738654070534,-123.25634016003548
2337,Maple,Acer,,,,,,,,G,,,,,49.27032544707532,-123.25271593354321
4266,Apple,Malus,,,,,,,,F,,,,,49.260656123098485,-123.25218735481303
500,Oak,Quercus,,,,,,,,G,,,,,49.263119419455286,-123.23884637106156
3972,Linden,Tilia,,,,,,,,G,,,,,49.257199146516754,-123.24395497149733
4460,Linden,Tilia,,,,,,,,G,,,,,49.25847165485148,-123.25393439084124
4098,,,,,,,,,,G,,,,,49.261962134404214,-123.25533653033477
507,Oak,Quercus,,,,,,,,G,,,,,49.263536651748375,-123.23913903396225
3290,Linden,Tilia,,,,,,,,G,,,,,49.26385332167702,-123.24429793344805
8145,Tulip Tree,Liriodendron,tulipifera,20051201,,,,,,,Class Tree - 1997,,,,49.26043275027678,-123.24585272695442
189,Pine,Pinus,,,,,,,,G,,,,,49.267749001229745,-123.25717444833673
7358,Maple,Acer,,,,,,,,G,,,,,49.25975224277136,-123.23981132804784
5018,Oak,Quercus,,,,,,,,G,,Old Tags,,,49.257043751736106,-123.25290055127637
2283,Walnut,Juglans,,,,,,,,G,,,,,49.27090543440508,-123.24985629055375
5963,Hawthorn,Crataegus,,,,,,,,G,,,,,49.26645132683564,-123.25576338420977
1622,Pine,Pinus,,,,,,,,G,,,,,49.26168881095609,-123.23756372391152
1343,Linden,Tilia,,,,,,,,G,,,,,49.261462715728946,-123.23524489455687
1465,Pine,Pinus,,,,,,,,G,,,,,49.26115038569027,-123.23671493930028
3235,Linden,Tilia,,,,,,,,G,,,,,49.26344747769116,-123.24668971568745
7564,Birch,Betula,,,,,,,,G,,,,,49.25905950483174,-123.24277408017414
5938,Holly,Ilex,,,,,,,,G,,,,,49.26657203434405,-123.25633334654479
4553,Hawthorn,Crataegus,,,,,,,,F,,,,,49.26469777359333,-123.25933479292326
637,Hawthorn,Crataegus,,,,,,,,G,,Caution - Missing tag,,,49.26444936985037,-123.24193986597739
3375,Linden,Tilia,,,,,,,,G,,,,,49.26206895448133,-123.24595254139531
1339,Linden,Tilia,,,,,,,,G,,,,,49.261376449565496,-123.23542209567547
7182,Spruce,Picea,,,,,,,,P,,,,,49.25600636197309,-123.23705245736261
510,Oak,Quercus,,,,,,,,G,,,,,49.26362596355461,-123.23921328526961
940,Oak,Quercus,,,,,,,,G,,,,,49.2648304521139,-123.23933983543874
2870,Magnolia,Magnolia,,,,,,,,G,,Caution - Missing tag,,,49.26685321420618,-123.24974539072392
172,Cypress,Chamaecyparis,,,,,,,,F,,,,,49.26753182357025,-123.25539698237922
5111,Beech,Fagus,,,,,,,,G,,,,,49.25812822550271,-123.2519163323122
7650,"Crab apple, flowering",Malus,,,,,,,,G,,,,,49.25641001655143,-123.24131493238174
942,Oak,Quercus,,,,,,,,G,,,,,49.26507870322435,-123.23897768314299
511,Oak,Quercus,,,,,,,,G,,,,,49.26355369971436,-123.23887366510209
944,Oak,Quercus,,,,,,,,G,,,,,49.2650051716729,-123.2388202856326
3200,Linden,Tilia,,,,,,,,G,,,,,49.26291837046062,-123.24665160512349
3996,Linden,Tilia,,,,,,,,G,,,,,49.25733941233913,-123.24477212552736
4235,Pine,Pinus,,,,,,,,G,,,,,49.26171187376097,-123.25279259769637
7765,Magnolia,Magnolia,,,,,,,,G,,,,,49.26472796484345,-123.25153957572525
5948,Linden,Tilia,,,,,,,,S,Class Tree - 1922,,,,49.26638890145776,-123.25593255620943
5742,,,,,,,,,,G,,,,,49.26813390044323,-123.2537551572692
1903,Holly,Ilex,,,,,,,,G,,,,,49.269916857392424,-123.24788273806335
3967,Linden,Tilia,,,,,,,,G,,,,,49.256918889166585,-123.2437884831122
1293,"Plum, Japanese",Prunus,,,,,,,,G,,,,,49.26454892991338,-123.23664051678016
509,Oak,Quercus,,,,,,,,F,,,,,49.26357656050434,-123.23905877126467
3201,Linden,Tilia,,,,,,,,G,,,,,49.26301787307218,-123.24673491837729
7315,Locust,Robinia,,,,,,,,G,,,,,49.25920264972802,-123.23766269583854
3589,Pine,Pinus,,,,,,,,F,,,,,49.263718743149376,-123.2466394223466
3552,Dogwood,Cornus,,,,,,,,F,,,,,49.263871447673544,-123.2472404589167
3401,Ash,Fraxinus,,20060101,,,,,,G,,Tag/Nail in Tree,,,49.264553256363094,-123.24876622166005
3709,Spruce,Picea,,,,,,,,G,,Tag/Nail in Tree,,,49.261655534909146,-123.24737887762682
958,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.26520190120434,-123.23825225617519
3749,Fir,Abies,,,,,,,,G,,Tag/Nail in Tree,,,49.2613512078936,-123.2472186914668
1123,Oak,Quercus,,,,,,,,G,,,,,49.26399936562852,-123.23805483313069
7044,Maple,Acer,,,,,,,,G,,,,,49.25540348256747,-123.24226460550338
7127,Maple,Acer,,,,,,,,F,,,,,49.255659662293255,-123.23736057614232
6180,,,,20060101,,,,,,,,,,,49.27088217274966,-123.25600737687647
476,Oak,Quercus,,,,,,,,G,,,,,49.26158472479574,-123.23871534603191
5678,Hawthorn,Crataegus,grignonensis,,,,,,x,G,,,,,49.26829258377905,-123.25516360069126
6200,Elm,Ulmus,,20060101,,,,,,,,,,,49.27126912348884,-123.25573179211247
199,Ash,Fraxinus,,,,,,,,P,,,,,49.26813994154028,-123.25774065731915
508,Oak,Quercus,,,,,,,,G,,,,,49.26356740231012,-123.2391653413305
7191,Maple,Acer,,,,,,,,P,,,,,49.25599555007192,-123.23694484561383
5484,Pine,Pinus,,,,,,,,F,,,,,49.261154191126984,-123.2509156864235
1156,Pine,Pinus,,,,,,,,G,,,,,49.26400253859447,-123.2375135541973
3143,Linden,Tilia,,,,,,,,G,,,,,49.26354131472337,-123.24716876833979
7314,Locust,Robinia,,,,,,,,F,,,,,49.25918915220475,-123.23757575206727
3982,Linden,Tilia,,,,,,,,G,,,,,49.257852773308315,-123.2451256146764
7537,Elm,Ulmus,,,,,,,,G,,Caution - Missing tag,,,49.25892698729242,-123.24332991712174
1254,"Plum, Japanese",Prunus,,,,,,,,F,,,,,49.26340999619393,-123.23572177198756
976,Fir,Abies,,,,,,,,G,,Tag/Nail in Tree,,,49.26494839157064,-123.23733147117997
1790,Cypress HEDGE,Chamaecyparis,,,,,,,,G,,,,,49.26875444949723,-123.25385868751647
3198,Linden,Tilia,,,,,,,,G,,,,,49.2627655837501,-123.24652612278814
7608,Ash,Fraxinus,,,,,,,,G,,,,,49.258426186836694,-123.24066271916635
1001,Birch,Betula,,,,,,,,G,,Tag/Nail in Tree,,,49.2655947162021,-123.2384914444183
7344,Maple,Acer,,,,,,,,G,,,,,49.259848789973866,-123.24019860238437
3757,Fir,Abies,,,,,,,,G,,Tag/Nail in Tree,,,49.26125548840463,-123.24753568011654
184,Holly,Ilex,,,,,,,,G,,,,,49.26755062558509,-123.25719656920664
2480,Ash,Fraxinus,,,,,,,,G,,,,,49.26832288347174,-123.2517909975105
6247,,,,20060101,,,,,,,,,,,49.27114727401913,-123.25833969703145
1610,Pine,Pinus,,,,,,,,G,,,,,49.26091835094812,-123.23727556009845
5185,Linden,Tilia,,,,,,,,F,,,,,49.25479330409801,-123.24985264952478
7133,Maple,Acer,,,,,,,,G,,,,,49.255494222570285,-123.2378698712436
1124,Oak,Quercus,,,,,,,,G,,Caution - Missing tag,,,49.26414885299471,-123.23799220115336
7083,Spruce,Picea,,,,,,,,G,,,,,49.25447935864793,-123.24170154336637
6252,,,,20060101,,,,,,,,,,,49.27099637812026,-123.25743106245555
192,Ash,Fraxinus,,,,,,,,G,,,,,49.2680052083818,-123.2575249207387
5961,Crab apple,Malus,,,,,,,,P,,,,,49.26638947817825,-123.2557127082102
957,Oak,Quercus,,,,,,,,G,,,,,49.265154998036344,-123.23838063193402
1421,Pine,Pinus,,,,,,,,G,,,,,49.26190985604346,-123.23724142053047
1141,Pine,Pinus,,,,,,,,G,,Caution - Missing tag,,,49.263528240150436,-123.2376070103958
7021,Fir,Abies,,,,,,,,,,Inaccessable Tags,,,49.256588783636204,-123.24363009034136
667,Birch,Betula,,,,,,,,F,,Caution - Missing tag,,,49.26507737792949,-123.240508992901
7654,"Crab apple, flowering",Malus,,,,,,,,G,,,,,49.25644897644817,-123.24140977068465
306,Holly,Ilex,,,,,,,,G,,,,,49.263265971582555,-123.24339235840243
7655,"Crab apple, flowering",Malus,,,,,,,,G,,,,,49.25647319978127,-123.24140542383385
1129,Oak,Quercus,,,,,,,,G,,,,,49.26431012571726,-123.23782608702611
4877,Apple,Malus,,,,,,,,F,,,,,49.26384976035105,-123.25641121515673
1390,Pine,Pinus,,,,,,,,G,,,,,49.260622139176576,-123.23455529483418
4381,Pine,Pinus,,,,,,,,F,,,,,49.25943987073886,-123.2530222723473
514,Oak,Quercus,,,,,,,,G,,,,,49.26352090292863,-123.23865831152561
5173,Linden,Tilia,,,,,,,,G,,,,,49.25522922483262,-123.25023451959972
6100,Crab Apple,Malus,,20050816,,,,,,G,,Caution - Tag missing,,,49.26988888273585,-123.25800139299407
1248,"Plum, Japanese",Prunus,,,,,,,,G,,,,,49.262787506098604,-123.23521265537697
4823,Mountainash,Sorbus,,,,,,,,G,,,,,49.26485179241937,-123.25695130846852
8128,"Apple, Weeping",Malus,,,,,,,,,,,,,49.267866037058894,-123.26106191876738
960,Oak,Quercus,,,,,,,,G,,,,,49.26537951574006,-123.23811501541739
7586,Oak,Quercus,,,,,,,,G,,,,,49.2578622061026,-123.24227798642055
131,Pine,Pinus,,,,,,,,G,,,,,49.26771327973565,-123.25641301591646
7909,Magnolia,Magnolia,,,,,,,,G,,,,,49.26347706774922,-123.25323611037643
5701,Mountainash,Sorbus,,,,,,,,G,,,,,49.26909328563218,-123.25504317194242
5422,Dogwood,Cornus,,,,,,,,G,,,,,49.26077147678073,-123.24906113009881
1402,Pine,Pinus,,,,,,,,G,,,,,49.26104017743221,-123.23497416494638
6314,,,,20060101,,,,,,,,,,,49.27070546448451,-123.2576807144336
1074,Oak,Quercus,,,,,,,,G,,,,,49.264851539825365,-123.23760033958278
5188,Linden,Tilia,,,,,,,,G,,,,,49.254725202756724,-123.24967759058057
181,Holly,Ilex,,,,,,,,G,,,,,49.267664455943134,-123.25729453865307
6304,,,,,,,,,,,,,,,49.2701972172429,-123.25795971874598
3729,Cypress,Chamaecyparis,,,,,,,,G,,,,,49.262437862098885,-123.24828029731137
5778,Cypress,Chamaecyparis,,,,,,,,G,,,,,49.268298354692554,-123.25221156033965
977,Fir,Abies,,,,,,,,G,,Tag/Nail in Tree,,,49.26491909048022,-123.23733895637582
1318,Maple,Acer,,,,,,,,F,,,,,49.26186835321798,-123.23577316052435
7087,Spruce,Picea,,,,,,,,G,,Inaccessable Tags,,,49.25436280018981,-123.24168480671746
3993,Linden,Tilia,,,,,,,,G,,,,,49.257659656292255,-123.24486531030259
2662,Elm,Ulmus,,,,,,,,,,,,,49.26513621026941,-123.25226434570273
7181,Spruce,Picea,,,,,,,,P,,,,,49.25598753910013,-123.23708945690811
643,Hawthorn,Crataegus,,,,,,,,G,,Caution - Missing tag,,,49.264398750845146,-123.24208856600488
6284,Hiba,Thujopsis,dolabrata,20060101,,,,,,,,,,,49.27094970177218,-123.25664955185229
6206,,Prunus,,20060101,,,,,,,,,,,49.27131778831091,-123.2558947766791
1941,Mountainash,Sorbus,,,,,,,,G,,,,,49.2692548908989,-123.24834363368247
1023,Dogwood,Cornus,,,,,,,,G,,,,,49.26589936015766,-123.23959472413705
445,Willow,Salix,,,,,,,,G,,,,,49.26284456567359,-123.23999649465839
4177,Holly,Ilex,,,,,,,,F,,,,,49.26228050925588,-123.25382160274232
1295,"Plum, Japanese",Prunus,,,,,,,,G,,,,,49.26473467571239,-123.23679065455654
1068,Oak,Quercus,,,,,,,,G,,,,,49.26498111608281,-123.23805079080647
1495,Oak,Quercus,,,,,,,,G,,,,,49.26109954049754,-123.23612926340003
1103,Birch,Betula,,,,,,,,G,,Tag/Nail in Tree,,,49.264396993803395,-123.23877187428133
72,Pine,Pinus,,,,,,,,F,,,,,49.26853588994046,-123.25623417387152
4501,Magnolia,Magnolia,,,,,,,,G,,,,,49.268143952860186,-123.25864179338218
3545,Dogwood,Cornus,,,,,,,,P,,,,,49.26382820368196,-123.24710777145918
4728,Pine,Pinus,,,,,,,,G,,Cables/Anchors,,,49.26473512121195,-123.25772900918582
4383,"Fir, Pacific Silver",Abies,amabilis,,,,,,,G,,,,,49.25937892510941,-123.25296530610237
943,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.264972451573755,-123.23888991116182
1157,Pine,Pinus,,,,,,,,G,,,,,49.26393549769237,-123.23753959756384
3372,Linden,Tilia,,,,,,,,G,,Caution - Missing tag,,,49.261869104993316,-123.24578896584083
5923,Pine,Pinus,,,,,,,,G,,,,,49.264913694821814,-123.25326389277949
530,"Maple, red",Acer,rubrum,,,,,,,G,,,,,49.2632092527966,-123.23844226201629
5481,Pine,Pinus,,,,,,,,F,,,,,49.26108963526042,-123.2506860538859
4346,Apple,Malus,,,,,,,,F,,,,,49.260237002707676,-123.25182307952633
5810,Cypress,Chamaecyparis,,,,,,,,G,,,,,49.267514975366204,-123.2540583615679
7761,"Dogwood, 'Eddies White Wonder'",Cornus,unknown,,Eddie's White Wonder,,,,,G,,,,,49.26429952977225,-123.25292166591774
1887,Mountainash,Sorbus,,,,,,,,G,,,,,49.27006846602822,-123.24810787104504
6145,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27078438407695,-123.25635101093229
6089,,,,20060101,,,,,,,,,,,49.26986300240763,-123.25805949318632
7163,Maple,Acer,,,,,,,,G,,,,,49.254955594450365,-123.23936600410656
7165,Maple,Acer,,,,,,,,G,,,,,49.25504515634955,-123.23910274797781
6094,,,,20060101,,,,,,,,,,,49.269662014530404,-123.25732335761003
3753,Fir,Abies,,,,,,,,G,,,,,49.26130057537444,-123.24741672455866
5341,Crab apple,Malus,,,,,,,,F,,,,,49.25889305881076,-123.24794980222647
1657,Apple,Malus,,,,,,,,G,,,,,49.2621512488855,-123.23725637142394
2832,Mountainash,Sorbus,,,,,,,,G,,,,,49.26674333442675,-123.24824465819415
4693,,,,20060101,,,,,,,,,,,49.26509933584349,-123.25742671297547
2863,Magnolia,Magnolia,,,,,,,,G,,,,,49.26715842463656,-123.24907395921691
2071,Pine,Pinus,,,,,,,,G,,,,,49.27273900404467,-123.24919944129668
1553,Crab apple,Malus,,,,,,,,F,,,,,49.259977621582074,-123.2363483634223
695,Birch,Betula,,,,,,,,G,,,,,49.26565465677489,-123.24271729245483
1368,Ash,Fraxinus,,,,,,,,G,,,,,49.262204919314726,-123.23556008433752
6186,,,,,,,,,,6/26/2006,,,,,49.2711747511395,-123.25637761831554
6248,,,,20060101,,,,,,,,,,,49.271076993610706,-123.25830226477875
6194,,,,20060101,,,,,,,,,,,49.27100219356774,-123.25569638927571
6095,,,,20060101,,,,,,,,,,,49.26967677812431,-123.25717316919392
8148,,,,20051201,,,,,,,Class Tree - 2000,,,,49.26068595872626,-123.24605631175437
3549,Dogwood,Cornus,,,,,,,,F,,,,,49.26389795191518,-123.24727962496011
1061,Oak,Quercus,,,,,,,,G,,,,,49.26497085455025,-123.23830901439042
3291,Linden,Tilia,,,,,,,,G,,,,,49.263829514067105,-123.24428005226949
3961,Linden,Tilia,,,,,,,,G,,,,,49.25691358681209,-123.24371456482895
397,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.26248790424191,-123.24252954574692
7090,Spruce,Picea,,,,,,,,F,,Inaccessable Tags,,,49.25429016096144,-123.24166590855599
5020,Oak,Quercus,,,,,,,,F,,,,,49.25693206324348,-123.25289445877988
5911,Yew,Taxus,,,,,,,,G,,,,,49.265314497676066,-123.25283040275461
1686,Plum,Prunus,,,,,,,,G,,,,,49.26194601553166,-123.23710357487113
2317,Holly,Ilex,,,,,,,,G,,,,,49.271110672208025,-123.24963298880587
3787,Mountainash,Sorbus,,,,,,,,G,,,,,49.2605879951619,-123.24586415507596
5991,Holly,Ilex,,,,,,,,G,,,,,49.2659345158798,-123.25516329749418
7912,Dogwood,Cornus,,,,,,,,G,,,,,49.26354137749934,-123.25330083438281
6330,,Acer,,,,,,,,,,,,,49.27000581113164,-123.25941125512108
5154,Linden,Tilia,,,,,,,,P,,,,,49.25611989904313,-123.25126738468256
1401,Pine,Pinus,,,,,,,,G,,,,,49.26103726933753,-123.23491441730711
7838,Holly,Ilex,,,,,,,,G,,,,,49.26396302620269,-123.25405479813764
7135,Maple,Acer,,,,,,,,G,,,,,49.25545029557824,-123.23800206927612
5382,Tulip Tree,Liriodendron,tulipifera,,,,,,,F,,,,,49.25993158916866,-123.2481188866157
1047,Crab apple,Malus,,,,,,,,G,,,,,49.265709743353774,-123.24042289570771
6147,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.270782684158966,-123.25622602599417
4255,Walnut,Juglans,,,,,,,,F,,,,,49.260146464917064,-123.25228529149821
4930,Pine,Pinus,,,,,,,,G,,,,,49.26348054461226,-123.25863607770786
2328,Maple,Acer,,,,,,,,G,,,,,49.27163021887965,-123.2483323070784
1035,Mountainash,Sorbus,,,,,,,,G,,,,,49.26557634555327,-123.24047462221844
3045,Fir,Abies,,,,,,,,S,,,,,49.265288499057235,-123.24742443571712
169,Smoketree,Cotinus,,,,,,,,F,,,,,49.267554744906164,-123.25568912058417
7353,Maple,Acer,,,,,,,,G,,,,,49.25931083698583,-123.23942635610739
1409,Pine,Pinus,,,,,,,,G,,,,,49.26062063340911,-123.23492054445853
324,Cherry,Prunus,,,,,,,,P,,,,,49.26452586025972,-123.24353240284492
1104,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.26436759133156,-123.23887187736818
513,Oak,Quercus,,,,,,,,G,,,,,49.26360080994197,-123.23871979453764
42,Cypress,Chamaecyparis,,,,,,,,G,,,,,49.26854497868645,-123.25821808914857
1133,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.26425071481977,-123.23816855319187
974,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.265064262294366,-123.23745153316102
537,Oak,Quercus,,,,,,,,G,,,,,49.263005069404265,-123.23778497297103
4163,Holly,Ilex,,,,,,,,G,,,,,49.26204165190648,-123.2531521180293
402,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.26210753403161,-123.24223851566911
5351,Pine,Pinus,,,,,,,,G,,,,,49.25949057043803,-123.24733062071529
7588,Chestnut,Castanea,,,,,,,,G,,,,,49.2579104826162,-123.24214023008973
7343,Maple,Acer,,,,,,,,G,,Tag/Nail in Tree,,,49.260028878319375,-123.24035584330021
677,Birch,Betula,,,,,,,,F,,Caution - Missing tag,,,49.26554977623341,-123.23916590976532
3983,Linden,Tilia,,,,,,,,G,,,,,49.25781859643592,-123.24509613016498
1591,Oak,Quercus,,,,,,,,G,,,,,49.260474523166316,-123.23753168177846
